4.476190476	58	8.7	0.64	0.4316	15.75	75.854	27	0.96785	3.89	13.115	20.625
4.523809524	64	9.4	0.75	0.332	18.27	69.598	20	0.96803	3.79	11.825	12.5
4.666666667	63	9.2	0.97	0	13.86	65.688	13	0.96656	3.75	10.75	9.6875
4.666666667	61	9.2	0.97	0	13.86	65.688	13	0.96656	3.75	10.75	9.6875
4.380952381	63	9.9	0.52	0.6972	15.75	71.944	36	0.96823	3.69	11.18	27.5
4.619047619	64	10.1	0.68	0.83	17.64	58.65	12	0.96779	3.73	12.255	32.5
4.571428571	60	10.4	0.755	0.8632	12.6	75.072	8	0.96738	3.75	9.03	10.9375
4.571428571	62	10.4	0.755	0.8632	12.6	75.072	8	0.96738	3.75	9.03	10.9375
4.476190476	63	9.9	0.69	0.5976	18.27	69.598	15	0.96738	3.64	11.61	23.125
4.523809524	62	8.6	0.7	1.0624	17.01	80.546	16	0.96938	3.95	13.33	30.625
4.571428571	61	9	0.82	0.0332	11.97	59.432	10	0.96668	3.89	11.61	10
4.476190476	62	10.5	0.785	0.8632	15.12	64.124	26	0.9678	3.78	11.825	44.6875
4.476190476	60	10.6	0.67	0.8964	14.49	64.124	26	0.96782	3.77	11.825	45
4.761904762	58	8.3	1.1	0	18.9	79.764	10	0.96586	3.93	9.89	5
5	64	9.4	0.53	0.996	21.42	61.778	10	0.96788	3.86	13.115	10.625
4.666666667	62	8.2	0.62	0.0996	16.38	59.432	24	0.96745	4	12.9	28.75
4.666666667	62	7.6	0.56	0.4648	15.12	89.148	12	0.96732	4.16	13.975	11.5625
4.761904762	60	10.1	0.92	0.166	15.12	63.342	29	0.96814	3.86	11.395	30
4.666666667	59	7.6	0.56	0.4648	15.12	89.148	12	0.96732	4.16	13.975	11.5625
4.666666667	63	8.2	0.69	0.0332	15.75	60.214	23	0.96746	4.05	12.685	26.5625
4.523809524	61	11	0.45	1.3612	14.49	64.906	14	0.9682	3.71	10.75	19.0625
4.523809524	59	11	0.45	1.3612	14.49	64.906	14	0.9682	3.71	10.75	19.0625
4.428571429	62	9.7	0.73	0.5644	18.27	77.418	24	0.968	3.59	11.18	37.1875
4.571428571	60	9.9	0.74	0.5644	18.27	65.688	28	0.96818	3.73	11.61	40.625
5.142857143	64	8.8	0.7	0	16.38	43.01	10	0.96639	3.88	12.04	4.0625
4.857142857	64	11.9	0.99	0.996	16.38	103.224	10	0.96786	3.49	25.37	18.75
4.571428571	61	9.8	0.56	1.0292	15.75	98.532	27	0.96746	3.6	15.91	20
4.476190476	58	8.3	0.71	0.2656	25.2	64.124	29	0.96641	3.75	10.965	33.75
4.761904762	61	9.7	0.65	0.2988	20.79	53.176	11	0.96735	3.73	9.46	5.3125
4.380952381	60	8.5	0.63	0.3984	11.97	129.03	7	0.96702	3.76	18.49	3.75
5	63	8.4	0.59	0.332	16.38	53.176	7	0.96562	3.8	10.105	4.375
5.142857143	64	11.9	0.55	1.0956	15.75	77.418	23	0.96818	3.74	15.265	11.875
5.142857143	58	11.9	0.55	1.0956	15.75	77.418	23	0.96818	3.74	15.265	11.875
4.476190476	58	8.2	0.815	0	14.805	55.522	24	0.96632	3.79	9.675	14.6875
4.571428571	59	10.2	0.76	0.498	20.16	75.854	12	0.96976	3.78	11.61	18.4375
4.619047619	60	8.1	0.785	0	11.97	77.418	12	0.96606	3.84	12.9	6.875
4.666666667	60	7.8	0.64	0.4316	12.6	59.432	18	0.9673	4.11	13.76	11.25
4.666666667	58	7.8	0.64	0.4316	12.6	59.432	18	0.9673	4.11	13.76	11.25
4.904761905	64	8.2	0.58	0.9296	17.64	53.176	9	0.96682	3.74	11.395	5
5.095238095	60	8.2	0.56	0.4648	17.64	59.432	18	0.96624	3.86	10.535	11.5625
5.095238095	59	8.2	0.56	0.4648	17.64	59.432	18	0.96624	3.86	10.535	11.5625
4.476190476	62	9.9	0.785	0.8632	10.08	68.816	19	0.96694	3.82	10.105	7.1875
4.428571429	59	8.7	0.765	0.332	9.45	51.612	30	0.96655	3.89	10.965	17.1875
4.761904762	60	7.1	0.6	0.1328	13.86	71.944	16	0.96647	3.96	10.105	8.125
4.904761905	59	7.7	0.76	0	18.9	89.93	24	0.96629	3.95	13.545	9.6875
4.476190476	61	8.2	0.785	1.162	12.6	68.816	12	0.9663	3.78	13.33	28.75
4.666666667	63	7.5	0.74	0.6972	11.34	63.342	17	0.96689	4.09	14.19	9.6875
4.666666667	58	7.5	0.74	0.6972	11.34	63.342	17	0.96689	4.09	14.19	9.6875
4.666666667	64	7.5	0.74	0.6972	11.34	63.342	17	0.96689	4.09	14.19	9.6875
4.666666667	58	7.5	0.73	0.6972	10.08	62.56	15	0.96689	4.08	14.19	10
4.523809524	62	10.4	0.53	1.4608	11.97	66.47	12	0.96708	3.78	11.825	6.875
4.523809524	59	10.4	0.53	1.4608	11.97	66.47	12	0.96708	3.78	11.825	6.875
4.619047619	58	9.1	0.52	1.0624	15.75	62.56	29	0.96801	3.72	23.005	38.125
4.523809524	64	8.3	0.72	0.1992	17.01	60.214	18	0.96746	4.01	11.61	26.5625
4.952380952	61	8.6	0.52	1.0624	17.01	52.394	10	0.96628	3.74	9.46	7.8125
4.619047619	64	8.3	0.72	0.1992	15.75	60.996	20	0.96746	4.01	11.395	26.25
4.523809524	62	8.3	0.72	0.1992	17.01	60.214	18	0.96746	4.01	11.61	26.5625
4.619047619	58	8.3	0.735	0.2324	16.38	60.214	19	0.96748	4.01	11.61	26.875
5.047619048	60	8	0.66	0.0996	9.45	67.252	39	0.96522	4.03	12.255	14.375
4.523809524	60	8.3	0.7	0.1328	15.75	59.432	21	0.96745	4.03	11.825	27.5
4.714285714	59	10.3	0.66	0.5976	10.08	60.996	13	0.96576	3.65	10.535	6.5625
4.523809524	64	8.3	0.7	0.1328	15.75	59.432	21	0.96745	4.03	11.825	27.5
5	58	10	0.85	0.4648	15.75	67.252	12	0.96824	3.84	13.76	9.375
4.428571429	62	11.8	1	1.1288	41.58	87.584	26	0.97289	3.72	14.62	30.9375
4.80952381	64	8.3	0.44	0.7968	12.6	55.522	33	0.96576	3.94	12.47	16.25
4.619047619	59	8.3	0.76	0.0996	14.49	60.996	19	0.96743	4.03	12.255	26.875
4.619047619	62	8.3	0.76	0.0996	14.49	60.996	19	0.96743	4.03	12.255	26.875
5.619047619	63	10	0.41	1.1952	16.38	43.792	13	0.96562	3.9	14.835	12.1875
4.523809524	63	10.3	0.68	0.664	18.9	63.342	18	0.968	3.73	12.685	35.9375
5.238095238	58	8.3	0.64	0.8964	16.38	65.688	15	0.9664	3.89	15.265	24.375
5.238095238	58	6.4	0.815	0.6308	9.45	125.902	10	0.96395	4.12	13.115	19.375
5	61	10.7	0.51	1.2284	14.49	71.162	13	0.96786	3.74	12.04	7.1875
5.333333333	63	9.7	0.57	0.8964	14.49	43.01	17	0.96516	3.68	17.2	8.75
5.333333333	63	9.7	0.57	0.8964	14.49	43.01	17	0.96516	3.68	17.2	8.75
5	61	7.7	0.71	0.0332	11.97	62.56	11	0.96746	4.19	15.695	7.8125
4.666666667	60	8.5	0.71	0.0332	12.6	57.868	16	0.96748	3.98	13.975	11.875
4.666666667	58	8.5	0.71	0.0332	12.6	57.868	16	0.96748	3.98	13.975	11.875
5	61	7.7	0.71	0.0332	11.97	62.56	11	0.96746	4.19	15.695	7.8125
5.428571429	62	7.3	0.56	0.5644	10.08	57.086	10	0.96425	4.11	11.61	3.4375
4.952380952	59	9.6	0.31	1.7264	11.97	70.38	12	0.96648	3.86	14.405	7.1875
4.761904762	62	9.1	0.69	0.166	12.6	69.598	15	0.96735	3.86	13.115	10
4.428571429	58	8.2	0.66	0.4648	10.08	60.996	10	0.96592	3.77	13.33	5.625
4.523809524	61	7.7	0.67	0.0664	13.23	89.93	9	0.96654	3.88	14.835	5
4.380952381	63	9.6	0.76	0.664	13.23	75.854	26	0.96733	3.63	10.32	35.3125
4.857142857	58	7.8	0.66	0.2988	18.27	61.778	10	0.96669	3.96	13.115	6.875
5.095238095	63	9.6	0.44	1.4608	10.71	61.778	9	0.96605	4.02	13.545	3.75
4.476190476	58	8.3	0.51	0.996	13.23	64.906	38	0.967	3.94	11.18	22.5
4.476190476	58	8.3	0.51	0.996	13.23	64.906	38	0.967	3.94	11.18	22.5
4.333333333	63	9.5	0.69	0.9628	16.38	85.238	34	0.96801	3.65	10.75	37.1875
4.952380952	63	13.3	0.55	1.6268	8.82	58.65	6	0.9669	3.63	13.545	1.875
4.761904762	61	10.6	0.96	0.8632	11.97	61.778	16	0.96712	3.75	13.33	8.75
4.952380952	62	13.3	0.55	1.6268	8.82	58.65	6	0.9669	3.63	13.545	1.875
4.476190476	64	8.2	0.46	0.996	10.08	62.56	38	0.96693	3.94	10.75	21.875
4.476190476	58	8.8	0.49	0.3984	10.71	75.854	22	0.96596	3.66	10.535	8.4375
4.476190476	60	8.8	0.49	0.3984	10.71	75.854	22	0.96596	3.66	10.535	8.4375
4.476190476	64	8.2	0.44	0.9296	12.6	64.124	34	0.96694	3.95	10.32	21.25
4.476190476	61	8.2	0.44	0.9296	12.6	64.124	34	0.96694	3.95	10.32	21.25
4.476190476	60	11.1	0.45	1.494	15.75	71.944	23	0.96918	3.65	9.245	27.5
4.904761905	60	9.3	0.53	0.9628	10.08	63.342	30	0.96603	3.75	11.61	14.0625
5.19047619	63	10.7	0.6	1.1952	17.64	90.712	29	0.96722	3.68	14.62	17.1875
4.761904762	61	8.8	1.105	0.498	13.23	79.764	14	0.96604	3.73	10.32	10
4.952380952	59	8.1	0.6	0.4648	11.34	60.996	13	0.96636	4.03	13.115	7.1875
5	64	8.1	0.61	0.2988	13.23	48.484	7	0.96584	3.85	11.61	2.8125
5.523809524	63	7.5	0.895	0	13.86	50.83	31	0.96378	3.99	11.18	16.25
4.571428571	58	9.2	0.92	0	25.83	74.29	8	0.96854	3.86	11.395	4.375
4.380952381	63	8.4	1.01	0.332	11.34	57.868	23	0.96672	3.85	12.04	17.5
4.857142857	64	8.5	1.065	0	13.86	68.816	19	0.96756	4.08	14.405	10
4.952380952	58	8.2	0.53	0.5644	11.34	64.124	30	0.96634	3.99	13.76	15.9375
4.952380952	59	8.2	0.53	0.5644	11.34	64.124	30	0.96634	3.99	13.76	15.9375
4.380952381	64	9.6	0.56	1.9588	8.82	323.748	19	0.96702	3.53	28.81	14.0625
6.142857143	61	6.7	0.705	0.166	15.12	57.086	22	0.96258	4.06	11.825	7.8125
4.333333333	64	8.7	0.52	0.83	24.57	81.328	31	0.96784	3.65	12.255	28.125
5.142857143	62	9.1	0.72	1.162	17.64	67.252	31	0.967	3.81	13.33	16.25
4.380952381	64	8.6	0.87	0.664	51.03	76.636	33	0.96892	3.7	12.47	28.75
4.380952381	58	8.6	0.87	0.664	51.03	76.636	33	0.96892	3.7	12.47	28.75
5.238095238	61	9.7	0.47	2.158	40.32	62.56	6	0.96817	3.77	12.47	2.5
5.238095238	62	9.7	0.47	2.158	40.32	62.56	6	0.96817	3.77	12.47	2.5
4.571428571	58	7.9	0.58	0.2656	11.34	57.868	43	0.96529	3.62	10.535	20
5	60	10.5	0.5	1.5604	15.75	68.034	9	0.96772	3.65	10.75	6.25
4.476190476	60	9.7	0.62	1.2616	9.45	75.072	8	0.96666	3.7	11.18	5.625
4.476190476	62	9.7	0.62	1.2616	9.45	75.072	8	0.96666	3.7	11.18	5.625
6.095238095	61	7.4	0.67	0.9296	13.23	37.536	16	0.96374	3.91	12.9	15.3125
4.523809524	62	9.2	0.88	0.332	20.79	70.38	7	0.96855	3.86	10.535	4.0625
6.142857143	62	6.7	0.76	0	15.75	51.612	10	0.96256	4.02	12.47	4.6875
4.761904762	58	11.1	0.53	1.0956	17.01	74.29	31	0.9684	3.72	14.62	27.8125
4.523809524	58	7	0.29	0.6972	10.71	35.19	60	0.96341	3.82	9.46	42.1875
4.333333333	58	8.6	0.51	0.498	23.31	81.328	32	0.96786	3.64	12.47	29.375
4.80952381	61	8.4	0.42	0.7636	14.49	51.612	38	0.96588	3.93	13.33	21.875
4.666666667	60	9.4	0.7	0.83	13.86	92.276	12	0.96616	3.65	11.395	11.875
4.666666667	61	9.4	0.7	0.83	13.86	92.276	12	0.96616	3.65	11.395	11.875
5.142857143	58	11.3	0.51	1.4276	13.86	86.02	14	0.96728	3.66	14.405	11.5625
4.761904762	63	10.1	0.885	0.7968	10.71	60.996	13	0.96692	3.79	14.405	6.5625
4.761904762	60	10.1	0.885	0.7968	10.71	60.996	13	0.96692	3.79	14.405	6.5625
4.476190476	58	9.6	0.54	1.66	11.97	288.558	18	0.96634	3.51	23.65	11.875
4.857142857	64	11	0.64	0.8632	12.6	86.802	10	0.96709	3.44	21.07	18.75
5.428571429	62	6.7	1.015	0	13.23	32.062	20	0.96346	4.18	15.695	24.375
5.428571429	60	10.9	0.49	1.4276	10.395	53.176	8	0.96478	3.69	9.89	3.4375
4.428571429	62	7.9	0.76	0.2324	10.08	54.74	19	0.96572	3.79	12.9	19.0625
5.19047619	60	7.8	0.74	0.7636	13.23	62.56	14	0.96538	3.86	15.05	37.1875
5.80952381	59	7.7	0.9	0.0996	49.14	61.778	9	0.9663	4.02	10.75	3.75
5.19047619	59	7.8	0.74	0.7636	13.23	62.56	14	0.96538	3.86	15.05	37.1875
5.142857143	63	7.6	0.985	0	14.49	129.812	9	0.96551	4.06	10.965	3.75
5.142857143	61	7.5	0.985	0	14.49	129.812	9	0.96551	4.06	10.965	3.75
4.476190476	61	11	0.84	0.6308	36.54	86.802	36	0.96878	3.64	11.825	23.75
4.761904762	60	11	0.82	1.826	10.71	106.352	27	0.96752	3.85	20.21	16.25
4.428571429	59	7.7	0.54	0.498	13.23	59.432	25	0.9657	3.82	13.33	16.5625
4.476190476	60	10.3	0.56	0.7636	16.38	71.162	21	0.96922	3.65	10.965	24.0625
4.380952381	63	8.6	0.68	0.0996	25.83	62.56	30	0.96592	3.52	10.105	14.375
4.571428571	61	10.1	0.68	0.83	12.6	81.328	11	0.96769	3.77	15.48	6.5625
4.523809524	64	8.7	0.53	0.9628	13.23	58.65	22	0.96718	3.9	13.76	20.625
5.142857143	62	8.9	0.915	0.0332	16.38	57.868	51	0.96621	3.88	13.33	28.125
4.523809524	64	8.7	0.53	0.9628	13.23	58.65	22	0.96718	3.9	13.76	20.625
4.428571429	60	8.6	0.71	0.664	10.71	59.432	39	0.96494	3.6	8.6	18.75
4.666666667	63	10.9	0.47	1.2948	15.75	61.778	31	0.96729	3.66	12.685	20.3125
4.523809524	60	9.4	0.66	0.7304	15.12	64.124	13	0.9683	3.87	13.33	26.875
5	59	8.5	0.65	0.6308	11.34	64.124	18	0.96655	3.99	14.62	10.625
4.761904762	59	8.5	0.84	0.2324	10.71	67.252	18	0.96502	3.62	10.32	15
5	62	8.5	0.65	0.6308	11.34	64.124	18	0.96655	3.99	14.62	10.625
4.666666667	60	8.6	0.68	0.4648	13.86	60.214	30	0.9663	3.78	12.685	18.75
4.666666667	59	8.2	0.82	0	11.34	96.186	9	0.96627	3.95	12.47	4.375
4.523809524	61	9	0.76	0	8.82	75.072	9	0.96569	3.93	12.47	4.0625
5.19047619	62	8.9	0.8	0.1992	11.97	61.778	23	0.96628	3.9	14.835	10.9375
5.238095238	59	7.2	0.74	0.0664	15.12	53.958	29	0.96358	3.97	9.675	14.375
4.380952381	62	8.6	0.69	0.7304	11.34	64.124	46	0.96499	3.6	9.03	18.75
4.428571429	60	9.7	0.735	2.2576	11.34	315.146	22	0.96632	3.52	24.725	17.5
4.666666667	64	10.9	0.55	1.2616	15.75	63.342	37	0.96726	3.65	12.47	20.625
5.333333333	60	7	0.56	0	11.97	60.214	28	0.96385	4	11.395	13.75
4.428571429	63	8.6	0.68	0.664	12.6	57.086	37	0.96494	3.6	9.245	13.75
5.19047619	61	8.1	0.52	0.6308	14.49	55.522	21	0.96476	3.89	12.04	11.25
